,total,data,pde,border
0,0.3223085189708555,0.9766924026036504,4.7808465817531617e-08,0.0
1,0.2908560561411308,0.8766677223070704,0.0047142326287597,0.0
2,0.2605543904232256,0.7775787488378659,0.0119799779389392,0.0
3,0.2468918953279052,0.7316680689050694,0.0164891649790183,0.0
4,0.2364721590220326,0.6922680001066188,0.0243142720951576,0.0
5,0.226333744899191,0.6558222764670246,0.0300375285436107,0.0
6,0.2146461776109657,0.6146203995955111,0.0358225389411955,0.0
7,0.1995451116200649,0.5686163432670363,0.0360657939066489,0.0
8,0.1496999819170344,0.4210787680413987,0.032557525813128,0.0
9,0.1318989441250309,0.3718610782213885,0.0278326763084741,0.0
10,0.1260034540536427,0.3565863352833372,0.0252422988038472,0.0
11,0.1221091805985479,0.3463393491928023,0.0236884551781295,0.0
12,0.1180645995820411,0.3351765789768912,0.0225949208393241,0.0
13,0.1120777158725141,0.3173332449161645,0.0222961824537828,0.0
14,0.1010301788196419,0.2812691168351607,0.0248829280073293,0.0
15,0.0884315874239411,0.2412040022888568,0.0267704940128206,0.0
16,0.0799854602476563,0.2157982657052049,0.0265819058386665,0.0
17,0.0754285908558152,0.2032245731715,0.0253469045226923,0.0
18,0.0714602064755227,0.1921438675637197,0.024402204430615,0.0
19,0.0681844108333491,0.1830363990080477,0.0235830197355361,0.0
20,0.0659969842644652,0.1767961262452482,0.0231947282310387,0.0
21,0.0642995502084794,0.1717560842181697,0.0230910308809593,0.0
22,0.0628897609433742,0.1674179201475297,0.0231571052261073,0.0
23,0.0617089967685516,0.1636625027114694,0.023334449984961,0.0
24,0.0606683319566225,0.1602836067628378,0.023559816445064,0.0
25,0.0596362754251017,0.15691389655224,0.0238020824212016,0.0
26,0.0586294091936915,0.1535835019265762,0.0240813670209561,0.0
27,0.0576203189639732,0.1501761492755678,0.0244308712356018,0.0
28,0.0567000944430779,0.1469820664085523,0.0248363944090376,0.0
29,0.0559372153095524,0.1442890314742772,0.0252176748043057,0.0
30,0.0553105377187632,0.1420522851474357,0.0255553987667416,0.0
31,0.0547767914079054,0.1400997948766958,0.0258904749696904,0.0
